Date,Region,Product,Quantity Sold,Revenue,Profit Margin,Customer Age Group,Customer Gender
2023-01-29,North,Groceries,4,479.35,19.15,36-50,Female
2023-02-11,East,Groceries,49,408.76,20.87,36-50,Female
2023-12-20,North,Electronics,24,100.08,6.59,50+,Female
2023-08-01,West,Groceries,60,358.52,18.87,50+,Female
2023-08-09,North,Furniture,6,214.07,11.88,26-35,Female
2023-11-30,West,Electronics,79,380.83,15.83,50+,Male
2023-11-20,East,Furniture,95,29.2,16.77,18-25,Male
2023-06-30,South,Groceries,47,99.58,26.01,26-35,Female
2023-11-09,East,Groceries,2,45.48,24.33,36-50,Female
2023-06-07,West,Groceries,44,246.39,29.74,36-50,Female
2023-12-09,East,Furniture,48,145.18,22.55,50+,Male
2023-09-17,South,Furniture,10,499.14,25.88,26-35,Male
2023-03-13,West,Groceries,63,100.19,7.76,26-35,Female
2023-09-14,East,Apparel,47,259.25,24.03,26-35,Male
2023-03-13,North,Furniture,24,355.78,5.87,50+,Female
2023-04-16,East,Furniture,94,467.69,10.94,18-25,Female
2023-02-15,West,Electronics,78,177.88,29.21,26-35,Female
2023-11-14,West,Electronics,83,52.44,29.17,18-25,Female
2023-06-11,North,Apparel,48,223.92,15.08,50+,Male
2023-06-20,East,Apparel,73,39.97,20.45,26-35,Female
2023-12-25,West,Furniture,23,144.85,17.76,50+,Male
2023-11-26,North,Furniture,27,478.4,17.69,36-50,Female
2023-10-01,North,Electronics,81,441.33,23.52,26-35,Male
2023-04-10,West,Electronics,25,187.53,28.56,26-35,Male
2023-03-02,West,Apparel,100,363.77,26.49,18-25,Male
2023-06-06,East,Furniture,84,477.81,25.65,36-50,Male
2023-05-19,East,Apparel,52,66.79,29.42,18-25,Female
2023-01-28,South,Furniture,82,255.15,19.57,18-25,Female
2023-12-20,South,Furniture,86,166.83,16.57,36-50,Female
2023-10-17,South,Furniture,61,30.74,28.8,50+,Female
2023-02-22,South,Electronics,56,241.62,9.19,26-35,Female
2023-06-19,West,Groceries,94,71.67,28.08,18-25,Male
2023-07-30,South,Apparel,61,184.88,16.59,50+,Male
2023-07-28,South,Groceries,20,187.59,16.74,18-25,Female
2023-08-11,North,Electronics,30,140.71,23.39,36-50,Male
2023-08-04,East,Apparel,46,280.72,28.64,36-50,Female
2023-03-05,West,Furniture,81,300.74,14.9,26-35,Female
2023-06-23,West,Electronics,74,442.98,22.22,50+,Male
2023-01-31,East,Electronics,48,252.78,21.44,50+,Female
2023-07-06,West,Groceries,54,387.76,15.42,18-25,Male
2023-12-19,South,Apparel,49,96.24,6.25,36-50,Female
2023-05-03,West,Apparel,75,496.98,16.31,18-25,Female
2023-07-04,North,Electronics,8,339.54,11.55,26-35,Female
2023-03-21,South,Furniture,34,80.2,25.89,36-50,Female
2023-11-03,South,Furniture,80,141.7,25.34,18-25,Male
2023-11-26,West,Furniture,39,424.17,15.02,36-50,Female
2023-11-12,West,Furniture,50,51.57,28.52,18-25,Male
2023-11-18,South,Furniture,67,395.39,15.8,26-35,Male
2023-04-30,South,Electronics,32,163.68,9.6,50+,Male
2023-01-31,East,Groceries,47,248.64,7.88,26-35,Male
2023-02-16,West,Electronics,91,183.14,15.63,18-25,Male
2023-10-21,North,Apparel,78,234.27,14.76,50+,Male
2023-09-13,East,Apparel,97,368.67,8.56,36-50,Male
2023-12-04,East,Electronics,69,179.4,8.44,26-35,Male
2023-02-17,North,Furniture,80,384.37,26.61,26-35,Female
2023-06-02,East,Apparel,34,215.67,25.55,18-25,Male
2023-12-03,North,Furniture,61,479.68,19.36,36-50,Female
2023-06-05,East,Furniture,66,232.51,6.45,36-50,Female
2023-01-24,East,Furniture,52,191.2,27.09,36-50,Male
2023-12-03,East,Furniture,45,416.72,19.35,18-25,Female
2023-07-15,West,Furniture,40,333.75,12.06,18-25,Female
2023-06-03,West,Furniture,43,156.22,25.9,50+,Female
2023-03-28,North,Groceries,56,66.71,24.58,36-50,Male
2023-06-25,North,Furniture,84,373.42,6.16,50+,Female
2023-12-30,South,Electronics,77,429.03,17.34,18-25,Male
2023-12-11,South,Apparel,97,80.55,29.02,36-50,Female
2023-11-10,South,Groceries,22,113.3,14.17,26-35,Female
2023-07-12,West,Furniture,7,206.25,13.12,36-50,Male
2023-12-23,West,Groceries,50,416.16,26.38,36-50,Male
2023-07-31,East,Groceries,1,135.65,24.65,26-35,Female
2023-05-12,North,Groceries,45,400.28,10.14,50+,Male
2023-03-14,South,Groceries,37,301.95,28.08,26-35,Female
2023-04-04,North,Groceries,21,445.0,8.42,36-50,Female
2023-05-08,West,Groceries,94,65.82,8.65,50+,Male
2023-06-29,West,Groceries,13,63.02,19.32,36-50,Female
2023-04-01,East,Apparel,81,424.33,5.43,36-50,Male
2023-08-13,North,Furniture,8,89.7,8.31,18-25,Female
2023-02-28,North,Furniture,41,220.41,28.9,26-35,Female
2023-09-01,West,Electronics,66,454.07,16.83,50+,Male
2023-01-14,North,Groceries,32,276.19,17.0,18-25,Male
2023-03-14,East,Furniture,74,237.56,21.38,36-50,Male
2023-07-19,North,Apparel,33,416.87,25.76,50+,Male
2023-09-04,West,Furniture,6,91.25,8.02,26-35,Female
2023-07-17,West,Furniture,99,127.52,9.68,26-35,Male
2023-08-02,North,Groceries,51,455.23,26.74,50+,Male
2023-09-24,North,Apparel,54,293.37,7.04,18-25,Female
2023-04-17,North,Furniture,32,204.05,6.35,36-50,Female
2023-09-17,West,Electronics,8,74.71,17.54,36-50,Female
2023-04-19,South,Electronics,12,419.22,16.42,26-35,Male
2023-01-09,South,Groceries,67,193.71,8.97,26-35,Male
2023-07-16,South,Groceries,58,44.37,27.14,26-35,Female
2023-10-04,East,Furniture,100,496.45,21.99,36-50,Male
2023-05-10,North,Groceries,26,37.31,26.63,36-50,Male
2023-06-17,East,Furniture,18,221.81,22.78,50+,Male
2023-01-22,South,Apparel,4,196.54,26.64,36-50,Male
2023-02-11,West,Groceries,53,99.22,22.74,50+,Female
2023-12-15,North,Apparel,22,289.38,13.75,36-50,Male
2023-07-27,South,Apparel,44,233.16,15.03,26-35,Female
2023-02-18,East,Electronics,82,357.47,13.64,26-35,Male
2023-01-24,East,Apparel,93,223.08,10.91,50+,Male
2023-09-19,South,Groceries,10,37.79,26.43,50+,Female
2023-10-21,North,Groceries,94,20.77,11.63,26-35,Female
2023-06-09,East,Furniture,99,456.03,29.24,26-35,Male
2023-05-28,West,Furniture,77,401.51,8.91,36-50,Male
2023-02-09,East,Groceries,3,122.04,23.69,50+,Female
2023-04-24,West,Furniture,51,470.42,29.8,50+,Female
2023-06-20,North,Groceries,52,287.29,19.66,50+,Male
2023-01-02,North,Groceries,47,335.85,25.78,36-50,Male
2023-05-17,South,Furniture,58,331.14,21.19,36-50,Female
2023-05-29,North,Furniture,9,339.12,21.43,18-25,Female
2023-09-07,East,Groceries,33,84.9,29.15,26-35,Female
2023-04-18,West,Furniture,56,470.41,25.98,26-35,Female
2023-05-14,South,Groceries,87,296.38,27.89,36-50,Female
2023-02-25,East,Electronics,42,200.56,10.34,50+,Male
2023-05-13,West,Groceries,99,233.14,26.41,36-50,Female
2023-05-14,North,Apparel,85,309.18,15.78,36-50,Female
2023-08-01,North,Furniture,66,368.05,20.61,50+,Female
2023-05-21,South,Electronics,1,372.7,9.18,36-50,Male
2023-01-08,North,Furniture,69,370.43,12.17,18-25,Male
2023-11-10,North,Apparel,18,158.66,10.95,36-50,Male
2023-03-04,West,Apparel,73,244.24,24.42,36-50,Female
2023-03-20,West,Groceries,75,18.79,17.45,18-25,Female
2023-12-18,North,Groceries,51,240.95,12.55,26-35,Female
2023-12-14,North,Apparel,100,168.54,13.54,50+,Female
2023-06-17,East,Furniture,81,163.58,21.36,18-25,Male
2023-06-07,South,Electronics,99,386.24,13.49,18-25,Male
2023-10-23,South,Groceries,52,160.82,29.43,36-50,Female
2023-11-05,East,Groceries,91,398.63,19.22,36-50,Female
2023-08-24,North,Furniture,50,124.08,24.94,18-25,Female
2023-05-15,West,Groceries,68,131.39,13.82,26-35,Male
2023-03-03,South,Apparel,11,270.01,25.53,50+,Male
2023-03-08,North,Apparel,12,185.4,19.54,50+,Male
2023-03-11,East,Electronics,69,303.68,24.03,36-50,Male
2023-02-02,South,Groceries,89,232.57,27.98,50+,Male
2023-02-11,North,Groceries,96,364.09,20.97,26-35,Female
2023-02-13,West,Electronics,52,176.27,22.35,50+,Female
2023-08-13,South,Apparel,99,149.04,26.68,36-50,Female
2023-04-07,North,Furniture,50,249.46,17.87,18-25,Female
2023-04-01,East,Groceries,39,41.47,8.17,26-35,Male
2023-10-06,North,Groceries,30,390.87,14.54,36-50,Male
2023-09-26,North,Electronics,67,281.06,17.01,18-25,Female
2023-05-01,East,Furniture,85,86.46,12.91,36-50,Male
2023-12-19,East,Furniture,40,441.84,22.75,18-25,Male
2023-07-12,West,Groceries,39,66.27,12.4,18-25,Male
2023-08-25,South,Furniture,9,356.91,5.76,50+,Female
2023-08-20,North,Electronics,98,483.13,14.58,18-25,Male
2023-05-28,East,Electronics,74,295.17,24.98,36-50,Male
2023-05-03,South,Groceries,90,12.25,11.69,26-35,Female
2023-07-17,East,Groceries,44,499.39,18.0,50+,Female
2023-06-08,North,Electronics,20,19.92,7.18,36-50,Female
2023-07-11,East,Apparel,45,171.34,23.98,18-25,Male
2023-12-19,West,Apparel,17,46.88,16.86,18-25,Male
2023-04-12,South,Electronics,11,380.0,27.74,26-35,Male
2023-02-04,East,Furniture,93,499.08,21.81,50+,Female
2023-08-06,West,Groceries,17,339.96,23.36,18-25,Female
2023-04-28,East,Furniture,73,357.92,20.1,50+,Male
2023-08-01,South,Electronics,79,97.81,22.98,36-50,Male
2023-04-20,South,Apparel,36,42.57,21.26,36-50,Female
2023-06-01,North,Groceries,98,146.89,21.88,18-25,Male
2023-05-28,East,Apparel,91,99.53,11.21,50+,Male
2023-11-14,West,Apparel,62,387.45,22.44,26-35,Female
2023-08-28,South,Electronics,28,422.82,10.75,50+,Male
2023-05-31,North,Apparel,12,255.37,19.4,18-25,Female
2023-05-07,South,Groceries,29,198.36,15.55,36-50,Male
2023-12-02,West,Apparel,95,143.68,9.2,36-50,Female
2023-11-04,West,Groceries,57,254.12,5.19,18-25,Male
2023-01-23,North,Groceries,22,178.53,23.64,36-50,Female
2023-01-21,North,Electronics,9,401.65,11.12,50+,Female
2023-09-23,North,Furniture,9,297.44,6.89,26-35,Male
2023-04-25,West,Groceries,74,277.09,22.54,36-50,Male
2023-12-14,South,Electronics,55,164.27,14.37,50+,Male
2023-07-26,East,Furniture,57,267.22,23.04,50+,Male
2023-04-04,South,Electronics,69,268.18,6.49,50+,Male
2023-02-14,West,Groceries,19,323.3,27.22,26-35,Female
2023-10-14,North,Apparel,85,186.79,18.71,50+,Female
2023-07-15,North,Electronics,33,383.7,6.52,50+,Female
2023-03-15,North,Groceries,78,203.58,25.7,18-25,Female
2023-03-04,East,Electronics,54,424.41,27.09,18-25,Male
2023-09-12,East,Groceries,19,462.23,27.95,36-50,Male
2023-10-14,North,Apparel,98,384.07,9.71,36-50,Male
2023-02-08,East,Furniture,86,179.36,15.38,26-35,Female
2023-01-16,North,Groceries,51,390.66,25.5,18-25,Male
2023-10-31,West,Furniture,20,344.29,23.12,36-50,Male
2023-02-05,East,Apparel,26,43.47,19.74,36-50,Female
2023-12-12,South,Furniture,22,356.41,17.04,36-50,Female
2023-07-02,South,Furniture,79,136.87,15.73,26-35,Male
2023-05-28,East,Apparel,78,157.28,13.37,50+,Female
2023-02-07,North,Apparel,34,159.18,10.89,50+,Female
2023-06-21,North,Groceries,87,192.89,14.48,36-50,Male
2023-10-04,East,Furniture,75,111.61,13.99,50+,Male
2023-06-05,East,Furniture,49,147.65,24.29,36-50,Male
2023-06-01,West,Groceries,81,234.39,15.73,50+,Female
2023-08-18,North,Apparel,82,347.06,17.35,26-35,Female
2023-01-07,South,Apparel,44,146.36,22.72,18-25,Male
2023-07-17,East,Furniture,87,33.04,23.3,18-25,Female
2023-01-14,East,Electronics,99,221.81,10.03,18-25,Male
2023-06-25,East,Electronics,37,443.74,5.72,50+,Male
2023-11-08,South,Apparel,33,388.44,18.46,18-25,Male
2023-02-04,East,Electronics,93,107.35,27.22,36-50,Female
2023-06-12,South,Furniture,17,467.66,9.24,36-50,Female
2023-02-19,West,Groceries,19,205.09,18.32,36-50,Female
2023-05-30,West,Furniture,52,488.37,12.98,26-35,Female
2023-09-26,North,Apparel,26,21.88,14.42,50+,Male
2023-04-27,South,Groceries,77,467.9,8.99,18-25,Female
2023-04-27,South,Furniture,68,206.81,25.74,18-25,Male
2023-07-18,West,Electronics,23,358.26,28.87,18-25,Male
2023-07-14,South,Groceries,29,131.8,26.36,26-35,Male
2023-01-24,North,Furniture,49,255.24,14.41,50+,Male
2023-05-18,West,Electronics,19,365.32,7.27,18-25,Male
2023-09-12,North,Furniture,11,176.5,16.4,26-35,Male
2023-09-30,West,Groceries,25,288.98,13.4,36-50,Male
2023-11-17,East,Apparel,90,394.29,23.22,26-35,Female
2023-12-17,South,Furniture,19,253.52,18.03,50+,Male
2023-12-22,South,Groceries,2,407.93,21.47,18-25,Male
2023-05-02,West,Apparel,67,323.93,19.65,50+,Female
2023-11-20,South,Groceries,78,387.33,23.56,18-25,Female
2023-05-23,West,Furniture,45,17.59,8.65,36-50,Male
2023-09-18,East,Electronics,39,213.42,13.06,50+,Female
2023-03-23,East,Apparel,50,454.02,20.32,18-25,Male
2023-09-28,East,Electronics,17,188.27,21.4,50+,Male
2023-11-22,North,Apparel,73,170.84,8.0,36-50,Male
2023-12-01,North,Electronics,86,135.82,21.56,50+,Female
2023-09-23,North,Groceries,47,219.35,28.14,50+,Male
2023-12-22,East,Electronics,34,196.91,17.38,26-35,Male
2023-02-12,South,Apparel,98,88.59,6.1,18-25,Female
2023-11-11,East,Electronics,2,386.51,16.41,36-50,Male
2023-01-25,South,Furniture,10,71.59,21.96,36-50,Female
2023-10-10,East,Groceries,13,257.86,22.76,50+,Female
2023-05-17,South,Groceries,31,75.2,13.11,50+,Male
2023-06-21,East,Groceries,48,458.31,17.49,36-50,Female
2023-08-19,East,Apparel,50,330.23,22.2,18-25,Female
2023-06-24,East,Groceries,85,354.55,7.57,36-50,Female
2023-08-10,North,Groceries,94,433.52,13.54,18-25,Male
2023-09-08,West,Electronics,27,198.27,14.11,26-35,Male
2023-08-19,South,Electronics,99,303.43,17.83,26-35,Male
2023-10-07,South,Groceries,23,494.2,20.32,36-50,Female
2023-03-26,North,Groceries,82,353.21,19.51,36-50,Male
2023-02-17,North,Groceries,79,495.04,16.33,18-25,Female
2023-03-16,North,Groceries,44,29.03,13.31,50+,Male
2023-10-24,West,Electronics,2,495.74,10.97,26-35,Female
2023-05-28,West,Furniture,1,353.32,15.98,18-25,Female
2023-11-04,West,Electronics,45,252.55,8.2,50+,Female
2023-04-28,North,Electronics,71,21.54,15.38,50+,Female
2023-06-19,South,Furniture,76,436.32,24.71,50+,Male
2023-06-19,West,Furniture,64,266.74,26.18,50+,Male
2023-02-08,North,Furniture,71,202.91,5.5,18-25,Female
2023-04-06,South,Groceries,1,370.17,27.95,50+,Male
2023-03-20,South,Furniture,41,53.13,16.62,26-35,Male
2023-01-10,West,Electronics,55,28.32,5.91,36-50,Male
2023-01-03,South,Furniture,6,358.46,7.8,18-25,Female
2023-10-26,West,Electronics,40,161.05,14.83,36-50,Male
2023-04-23,South,Apparel,7,96.77,10.67,36-50,Male
2023-09-27,North,Electronics,86,32.08,27.66,18-25,Male
2023-06-09,East,Apparel,1,485.21,21.66,50+,Male
2023-05-15,South,Furniture,95,334.51,29.94,26-35,Female
2023-03-24,West,Electronics,92,422.9,15.25,36-50,Female
2023-08-03,East,Electronics,51,106.58,7.31,36-50,Female
2023-10-04,West,Groceries,19,203.05,19.86,36-50,Male
2023-12-25,East,Apparel,84,355.1,21.69,26-35,Female
2023-10-31,East,Apparel,74,12.49,7.16,26-35,Male
2023-04-11,East,Furniture,46,14.1,25.94,18-25,Male
2023-07-30,South,Electronics,34,462.01,16.7,50+,Female
2023-02-01,North,Furniture,7,180.38,11.13,26-35,Male
2023-09-04,West,Electronics,33,282.68,5.64,36-50,Female
2023-02-02,North,Apparel,13,275.45,27.04,50+,Female
2023-09-13,East,Electronics,56,254.52,10.02,18-25,Male
2023-02-28,West,Electronics,20,137.82,24.52,18-25,Male
2023-12-16,West,Groceries,79,499.36,10.75,26-35,Female
2023-03-04,West,Furniture,27,210.91,24.36,50+,Male
2023-02-06,South,Furniture,16,48.27,10.55,50+,Male
2023-03-05,West,Furniture,96,341.85,24.02,36-50,Female
2023-06-24,East,Electronics,38,161.43,9.86,18-25,Female
2023-10-05,East,Furniture,99,345.65,17.27,26-35,Male
2023-04-06,North,Groceries,36,146.27,26.04,50+,Male
2023-02-23,West,Furniture,5,180.8,20.67,36-50,Male
2023-06-05,South,Groceries,66,403.91,20.62,26-35,Female
2023-02-09,East,Groceries,50,273.02,10.66,26-35,Male
2023-07-08,North,Furniture,30,67.44,23.96,36-50,Male
2023-07-04,South,Apparel,35,480.21,15.97,50+,Female
2023-04-21,North,Groceries,13,401.38,6.22,18-25,Female
2023-06-22,West,Apparel,75,61.65,29.36,18-25,Male
2023-07-10,South,Electronics,14,399.53,16.45,26-35,Male
2023-02-16,South,Electronics,39,398.09,27.88,36-50,Female
2023-01-23,East,Electronics,26,72.03,12.77,18-25,Female
2023-05-02,East,Apparel,44,81.33,16.41,50+,Male
2023-12-23,North,Electronics,62,32.46,29.82,50+,Male
2023-10-26,North,Electronics,67,92.18,22.44,26-35,Female
2023-11-27,South,Furniture,48,21.25,19.44,50+,Male
2023-07-11,North,Apparel,46,65.86,7.1,36-50,Male
2023-11-22,North,Groceries,52,341.42,13.3,36-50,Male
2023-04-20,South,Apparel,3,431.99,7.92,18-25,Male
2023-01-17,East,Furniture,95,497.68,26.63,18-25,Female
2023-11-05,West,Furniture,30,430.4,29.97,36-50,Female
2023-03-21,South,Apparel,68,272.78,5.35,26-35,Female
2023-12-06,South,Furniture,20,36.71,24.88,50+,Female
2023-05-26,East,Electronics,52,495.9,24.3,18-25,Female
2023-02-23,North,Apparel,71,117.31,19.85,36-50,Male
2023-04-10,South,Furniture,42,412.59,28.71,50+,Female
2023-02-17,South,Electronics,98,346.33,13.42,50+,Male
2023-03-03,East,Apparel,25,201.75,20.0,36-50,Female
2023-05-31,North,Apparel,85,33.56,14.6,26-35,Male
2023-01-08,South,Electronics,20,444.21,14.35,18-25,Male
2023-11-25,North,Furniture,67,13.44,18.49,18-25,Female
2023-12-13,South,Apparel,46,39.56,10.92,18-25,Male
2023-09-01,North,Groceries,22,293.39,14.69,18-25,Female
2023-03-30,East,Electronics,32,254.34,27.25,26-35,Female
2023-05-21,South,Electronics,57,231.65,14.47,26-35,Female
2023-12-01,East,Electronics,20,162.04,21.12,18-25,Male
2023-09-16,North,Electronics,96,11.37,16.02,36-50,Female
2023-05-22,South,Apparel,31,133.62,28.6,50+,Male
2023-07-30,East,Electronics,53,63.32,10.22,26-35,Female
2023-02-07,East,Apparel,13,351.43,7.96,26-35,Male
2023-07-06,South,Apparel,81,177.21,25.64,26-35,Male
2023-09-08,South,Groceries,52,59.07,14.6,36-50,Male
2023-07-17,South,Furniture,50,67.95,22.97,36-50,Male
2023-04-28,East,Furniture,6,46.16,10.45,36-50,Male
2023-01-13,North,Apparel,80,387.14,17.34,18-25,Male
2023-03-17,West,Groceries,85,406.47,19.29,36-50,Female
2023-04-25,West,Furniture,3,442.23,18.46,18-25,Female
2023-10-21,East,Furniture,13,381.15,19.26,36-50,Male
2023-03-21,South,Electronics,6,268.08,14.69,36-50,Female
2023-01-20,East,Furniture,1,199.71,27.21,36-50,Female
2023-02-17,South,Apparel,96,25.94,6.61,18-25,Male
2023-03-24,South,Groceries,95,109.68,28.19,26-35,Female
2023-04-29,South,Furniture,29,74.08,13.76,50+,Male
2023-06-11,West,Apparel,84,161.96,5.14,36-50,Female
2023-05-07,South,Apparel,90,150.09,9.92,50+,Female
2023-11-22,West,Electronics,65,329.81,7.6,50+,Male
2023-01-21,South,Apparel,87,62.37,12.76,18-25,Female
2023-05-31,South,Furniture,31,331.13,15.15,18-25,Female
2023-04-14,West,Apparel,27,283.23,8.15,36-50,Female
2023-05-18,South,Apparel,28,150.02,28.11,36-50,Male
2023-02-20,North,Apparel,6,405.61,23.71,36-50,Male
2023-02-26,East,Electronics,81,304.35,14.44,18-25,Male
2023-05-07,North,Electronics,54,309.84,13.47,26-35,Male
2023-04-22,North,Furniture,54,308.83,22.97,18-25,Female
2023-07-17,South,Groceries,23,137.45,23.73,26-35,Female
2023-03-20,West,Electronics,7,215.65,6.02,18-25,Female
2023-05-29,South,Furniture,22,325.1,6.54,50+,Female
2023-07-11,South,Furniture,68,16.1,27.79,26-35,Female
2023-01-13,West,Furniture,43,335.33,17.94,18-25,Male
2023-08-13,South,Furniture,68,93.45,5.08,50+,Male
2023-10-22,North,Furniture,36,264.9,13.2,18-25,Female
2023-01-26,South,Groceries,15,496.07,10.38,50+,Male
2023-02-04,South,Apparel,74,399.53,18.72,50+,Male
2023-11-08,South,Electronics,88,146.55,21.73,18-25,Female
2023-01-28,East,Electronics,57,248.52,25.19,26-35,Male
2023-07-19,West,Apparel,49,269.88,27.6,26-35,Female
2023-09-09,North,Electronics,60,146.44,29.42,18-25,Male
2023-08-15,East,Furniture,33,274.65,8.14,50+,Male
2023-11-13,West,Apparel,96,155.65,13.19,18-25,Male
2023-09-24,North,Apparel,68,222.6,16.6,50+,Male
2023-05-24,South,Groceries,28,469.61,23.54,26-35,Female
2023-09-14,South,Groceries,23,204.26,21.86,26-35,Female
2023-05-18,East,Furniture,65,255.09,5.2,26-35,Female
2023-07-10,West,Electronics,61,35.27,28.02,18-25,Female
2023-05-08,South,Furniture,62,289.25,15.21,26-35,Female
2023-03-12,West,Electronics,98,340.3,12.54,26-35,Female
2023-04-16,South,Furniture,37,111.64,16.17,50+,Male
2023-10-09,North,Groceries,98,153.48,24.17,18-25,Female
2023-11-02,North,Groceries,95,431.77,12.33,26-35,Female
2023-05-01,West,Apparel,17,203.37,27.71,18-25,Female
2023-07-20,South,Apparel,19,220.79,22.25,26-35,Male
2023-11-26,East,Groceries,56,253.71,23.86,36-50,Male
2023-06-10,East,Furniture,80,25.2,9.81,36-50,Female
2023-12-16,East,Electronics,52,114.66,6.32,36-50,Male
2023-02-07,West,Electronics,72,130.78,10.1,18-25,Female
2023-08-23,North,Electronics,60,114.67,26.16,18-25,Male
2023-01-18,North,Furniture,29,199.27,23.46,26-35,Male
2023-09-22,East,Electronics,8,189.9,8.22,18-25,Male
2023-07-26,North,Groceries,80,400.75,8.92,18-25,Male
2023-10-27,West,Groceries,16,148.55,29.67,36-50,Female
2023-05-03,North,Groceries,59,123.2,23.17,36-50,Female
2023-10-03,West,Electronics,88,253.41,13.06,26-35,Male
2023-03-21,South,Apparel,75,60.45,7.39,26-35,Female
2023-02-03,West,Furniture,100,72.41,12.71,26-35,Male
